시군명,정류소명,정류소영문명,정류소id,정류소번호,중앙차로여부,관할관청,위치,WGS84위도,WGS84경도
화성시,동화휴먼시아6단지,Donghwa Humansia Apartment 6-danji,233001758,37762.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.2148333,126.96055
화성시,동화휴먼시아6단지,Jugong Apartment 5 & 6-danji,233001612,37677.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.2149333,126.9602
화성시,돼지고개.삼존리물미,"Dwaeji-Gogae, Samjon-ri Mulmi",233000740,37098.0,노변정류장,경기도 화성시,경기도 화성시 송산면,37.2114,126.7537667
화성시,돼지고개.삼존리물미,"Dwaeji-Gogae, Samjon-ri Mulmi",233000877,37097.0,노변정류장,경기도 화성시,경기도 화성시 송산면,37.2116833,126.7553833
화성시,두곡리,Dugok-ri,233000734,37110.0,노변정류장,경기도 화성시,경기도 화성시 마도면,37.2048,126.7841667
화성시,두곡리,Dugok-ri,233000764,37109.0,노변정류장,경기도 화성시,경기도 화성시 마도면,37.2055333,126.7831667
화성시,두레자연중고교,Doorae Nature Middle & High School,233001384,36950.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.05645,126.7954667
화성시,두레자연중고등학교,Doorae Nature Middle & High School,233001383,36951.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.0564,126.7952833
화성시,두산신일아파트,Doosan Shilnil Apartment ,233001691,37720.0,노변정류장,경기도 화성시,경기도 화성시 능동,37.2014167,127.0543667
화성시,두산신일아파트,Doosan Shinil Apartment ,233001690,37718.0,노변정류장,경기도 화성시,경기도 화성시 능동,37.2015667,127.0542667
화성시,뒷말,Dwinmal ,233000419,37448.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.0772167,126.7708667
화성시,뒷말(경유),,277101757,,,,,37.07975,126.7724167
화성시,들고개,Deulgogae,233003073,,노변정류장,경기도 화성시,,37.2322,126.8042
화성시,들고개,Deulgogae,233003072,,노변정류장,경기도 화성시,,37.2322333,126.8043167
화성시,라마다호텔,Ramada Hotel ,233002565,37700.0,,경기도 화성시,,37.206,127.075
화성시,래미안영통마크원1단지,Raemian Yeongtong Mark 1 2-danji ,233002369,55273.0,노변정류장,경기도 화성시,경기도 화성시 반정동,37.2450333,127.04135
화성시,래미안영통마크원1단지,Raemian Yeongtong Mark-1 1-danji ,233002370,55274.0,노변정류장,경기도 화성시,경기도 화성시 반정동,37.2446833,127.0412167
화성시,레이크자이더테라스,,233002260,55474.0,,,,37.17235,127.10335
화성시,롤링힐스,Rolling Hills,233000148,36441.0,노변정류장,경기도 화성시,,37.1918667,126.83955
화성시,롯데시네마,Lotte Cinema,233002132,55279.0,노변정류장,경기도 화성시,경기도 화성시 진안동,37.2144833,127.04245
화성시,롯데시네마,Lotte Cinema,233002403,55291.0,노변정류장,경기도 화성시,경기도 화성시 병점동,37.21425,127.0426333
화성시,롯데씨네마.향남부영7,"Lotte Cinema, Hyangnam Booyoung Apartment 7-danji",233002504,55381.0,노변정류장,경기도 화성시,경기도 하남시 신장동,37.1145667,126.9108667
화성시,롯데캐슬.복합문화센터,"Lotte Castle, Multi Cultural Center",233001968,37666.0,노변정류장,경기도 화성시,경기도 화성시 반송동,37.2012333,127.0707667
화성시,롯데케슬정문,"Main Door, Lotte Castle",233001653,37798.0,노변정류장,경기도 화성시,경기도 화성시 석우동,37.2092667,127.0749167
화성시,리베라CC,Riviera CC,233000998,36502.0,노변정류장,경기도 화성시,,37.1907,127.0986667
화성시,리베라CC,Riviera CC,233000999,36501.0,노변정류장,경기도 화성시,,37.1907,127.0989833
화성시,마곡마을입구,Magok Maeul,233002510,55387.0,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.1641667,126.9004833
화성시,마곡마을입구,Magok Maeul,233002509,55386.0,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.1638667,126.9006667
화성시,마도교차로,Mado Junction ,233001745,37753.0,노변정류장,경기도 화성시,경기도 화성시 마도면,37.19135,126.7934333
화성시,마도교차로,Mado Junction ,233001744,37769.0,노변정류장,경기도 화성시,경기도 화성시 마도면,37.1919833,126.7943333
화성시,마도농협,Mado Nonghyup,233003006,,노변정류장,경기도 화성시,,37.2056833,126.7743667
화성시,마도면사무소,Mado-myeon Office ,233002939,,노변정류장,경기도 화성시,,37.20505,126.7707
화성시,마도면사무소,Mado-myeon Office,233002938,,노변정류장,경기도 화성시,,37.2052,126.7707333
화성시,마도사거리,Seokgyo 1-ri Prison & Correctional Facility ,233000762,37105.0,노변정류장,경기도 화성시,경기도 화성시 마도면,37.20715,126.7746
화성시,마도사거리,Seokgyo 1-ri Prison & Correctional Facility ,233000736,37106.0,노변정류장,경기도 화성시,경기도 화성시 마도면,37.2069,126.77425
화성시,마도산업단지,Mado Industrial Complex,233001743,37752.0,노변정류장,경기도 화성시,경기도 화성시 마도면,37.1811667,126.7857333
화성시,마도산업단지,Mado Industrial Complex,233001742,37768.0,노변정류장,경기도 화성시,경기도 화성시 마도면,37.1813,126.7862167
화성시,마도소방서,Mado Fire Station ,233002857,,노변정류장,경기도 화성시,,37.20665,126.7732833
화성시,마도소방서,Mado Fire Station ,233002816,,노변정류장,경기도 화성시,,37.20675,126.7730833
화성시,마도유통상가앞,Mado Distribution Complex ,233002142,55184.0,노변정류장,경기도 화성시,경기도 화성시 마도면,37.1867,126.7903333
화성시,마도유통상가앞,Mado Distribution Complex ,233002141,55183.0,노변정류장,경기도 화성시,경기도 화성시 마도면,37.1865333,126.7898667
화성시,마도초등학교,Mado Elementary School ,233002944,,노변정류장,경기도 화성시,,37.2039,126.7740667
화성시,마도초등학교,Mado Elementary School ,233002943,,노변정류장,경기도 화성시,,37.2038833,126.7739667
화성시,마도할인마트,Mado Discount Mart,233002137,55123.0,노변정류장,경기도 화성시,,37.1950167,126.7962667
화성시,마도할인마트,Mado Discount Mart,233002138,55124.0,노변정류장,경기도 화성시,,37.1951,126.7965667
화성시,마루교차로,Maru Junction ,233002304,55217.0,노변정류장,경기도 화성시,경기도 화성시 서신면,37.1334167,126.69675
화성시,마루교차로,Maru Junction,233002303,55216.0,노변정류장,경기도 화성시,경기도 화성시 서신면,37.1332667,126.6968667
화성시,마루뜰,Marutteul,233002441,37670.0,노변정류장,경기도 화성시,경기도 화성시 서신면,37.1286,126.6925667
화성시,마리실,Marisil,233002947,,노변정류장,경기도 화성시,,37.1984333,126.7704333
화성시,마리실,Marisil,233002948,,노변정류장,경기도 화성시,,37.1984167,126.7706167
화성시,마산1리,Masan 1-ri ,233000298,37400.0,노변정류장,경기도 화성시,경기도 화성시 송산면,37.2274833,126.7008333
화성시,마산1리,Masan 1-ri,233002200,55198.0,노변정류장,경기도 화성시,경기도 화성시 송산면,37.2273667,126.7008333
화성시,마산1리.청촌농원,"Masan 1-ri, Cheongchon Farm",233002202,55200.0,노변정류장,경기도 화성시,경기도 화성시 송산면,37.2293833,126.6995833
화성시,마산1리.청촌농원,"Masan 1-ri, Cheongchon Farm ",233002201,55199.0,노변정류장,경기도 화성시,경기도 화성시 송산면,37.2294833,126.6996
화성시,마산1리마을회관,Masan 1-ri Community Center,233002204,55202.0,노변정류장,경기도 화성시,경기도 화성시 송산면,37.2298,126.6980333
화성시,마산1리마을회관,Masan 1-ri Community Center,233002203,55201.0,노변정류장,경기도 화성시,경기도 화성시 송산면,37.2299667,126.69785
화성시,마산2리,Masan 2-ri,233001476,37024.0,노변정류장,경기도 화성시,경기도 화성시 송산면,37.2329333,126.6856667
화성시,마산2리,Masan 2-ri,233002195,55193.0,노변정류장,경기도 화성시,경기도 화성시 송산면,37.2328667,126.6858833
화성시,마산2리.도말,"Masan 2-ri, Domal",233003063,,노변정류장,경기도 화성시,,37.23955,126.6893167
화성시,마산2리.도말,"Masan 2-ri, Domal",233003064,,노변정류장,경기도 화성시,,37.2396167,126.6893333
화성시,마산2리.탯마당,"Masan 2-ri, Taetmadang",233003061,,노변정류장,경기도 화성시,,37.2331667,126.6862333
화성시,마산2리.탯마당,"Masan 2-ri, Taetmadang",233003062,,노변정류장,경기도 화성시,,37.2330833,126.6861667
화성시,마산초교,Masan Elementary School,233000296,37027.0,노변정류장,경기도 화성시,경기도 화성시 송산면,37.2310333,126.6916
화성시,마산초교,Masan Elementary School ,233002198,55196.0,노변정류장,경기도 화성시,경기도 화성시 송산면,37.2309833,126.6915
화성시,마산포,Masanpo,233001838,37885.0,노변정류장,경기도 화성시,경기도 화성시 송산면,37.23875,126.6631833
화성시,마산포종점,Masanpo Bus Terminal ,233002191,55189.0,노변정류장,경기도 화성시,경기도 화성시 송산면,37.23845,126.66315
화성시,마시모모텔,Masimo Motel ,233001363,37390.0,노변정류장,경기도 화성시,경기도 화성시 장안면,37.0797667,126.82365
화성시,마을안삼거리,Maeulan Samgeori ,233002662,37868.0,노변정류장,경기도 화성시,,37.0753833,126.90935
화성시,마하리,Maha-ri,233001593,37639.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.1755,126.9457833
화성시,마하리앞,Maha-ri,233001594,37640.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.1755833,126.94575
화성시,마하리입구,Maha-ri,233002988,,노변정류장,경기도 화성시,,37.17665,126.9429667
화성시,마하리입구,Maha-ri,233002989,,노변정류장,경기도 화성시,,37.1767333,126.9429333
화성시,막산리,Maksan-ri ,233002456,55377.0,노변정류장,경기도 화성시,경기도 화성시 마도면,37.18235,126.7657
화성시,막산리,Maksan-ri,233002452,55374.0,노변정류장,경기도 화성시,경기도 화성시 마도면,37.1825,126.76575
화성시,만의사.마을회관,"Manuisa, Community Center",233000160,36505.0,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.2049167,127.13865
화성시,망월리,Mangwol-ri ,233000051,36303.0,노변정류장,경기도 화성시,경기도 화성시 정남면,37.1491167,127.0091833
화성시,망월리,Mangwol-ri,233000044,36306.0,노변정류장,경기도 화성시,경기도 화성시 정남면,37.1490333,127.0094333
화성시,망월리.전경부대,"Mangwol-ri, Jeongyeong Army Unit",233001136,37387.0,노변정류장,경기도 화성시,경기도 화성시 정남면,37.14605,127.0107333
화성시,매곡리,Maegok-ri ,233000391,37217.0,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.11725,126.8884667
화성시,매곡리,Maegok-ri ,233000926,37216.0,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.1174333,126.8883833
화성시,매바위,Maebawi,233002868,,노변정류장,경기도 화성시,,37.1538833,126.7952833
화성시,매바위종점,Maebawi Bus Terminal ,233003032,,노변정류장,경기도 화성시,,37.1621167,126.6205
화성시,매송TG(경유),,277102546,,,,,37.2809,126.8898167
화성시,매송TG(경유),,274000496,,,,,37.2810167,126.8914333
화성시,매송TG(경유),,274000495,,,,,37.2808333,126.8913667
화성시,매송TG(경유),,277102544,,,,,37.2816,126.8898167
화성시,매송농협,Maesong Nonghyup,233002529,,노변정류장,경기도 화성시,,37.2501667,126.9106333
화성시,매송농협,Maesong Nonghyup,233001276,37275.0,노변정류장,경기도 화성시,경기도 화성시 매송면,37.2501167,126.9106167
화성시,매송농협창고,Maesong Nonghyup Storage,233003009,,노변정류장,경기도 화성시,,37.2521167,126.9073833
화성시,매송면사무소후문,Maesong-myeon Office Back Gate,233003008,,노변정류장,경기도 화성시,,37.2514,126.9091167
화성시,매송면사무소후문,Maesong-myeon Office Back Gate,233003007,,노변정류장,경기도 화성시,,37.2514667,126.9091833
화성시,매송지하차도(경유),,277101841,,,,,37.2806333,126.8849667
화성시,매송초등학교,Maesong Elementary School ,233000891,37298.0,노변정류장,경기도 화성시,경기도 화성시 매송면,37.2488833,126.92735
화성시,매송초등학교,Maesong Elementary School ,233002174,55188.0,노변정류장,경기도 화성시,경기도 화성시 매송면,37.24885,126.9277
화성시,매송휴먼시아후문,Maesong Humansia Back Gate,233002354,55236.0,노변정류장,경기도 화성시,경기도 화성시 매송면,37.2677333,126.8808667
화성시,매송휴먼시아후문,Maesong Humansia Back Gate,233002355,55237.0,노변정류장,경기도 화성시,경기도 화성시 매송면,37.2676667,126.88055
화성시,매향,Maehyang,233000482,36919.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.0404,126.7514667
화성시,매향2리,Maehyang 2-ri ,233001245,36922.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.05105,126.7694
화성시,매향2리,Maehyang 2-ri,233001004,36796.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.0485167,126.7652333
화성시,매향2리,Maehyang 2-ri ,233000480,37433.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.0484,126.76535
화성시,매향2리,Maehyang 2-ri,233000479,36921.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.051,126.7695667
화성시,매향3리.가로지입구,"Maehyang 3-ri, Garoji",233001779,37838.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.0518167,126.7648
화성시,매향3리선착장,,233003115,36992.0,,,,37.0739833,126.7329
화성시,매향3리선착장,,233003114,36991.0,,,,37.0742167,126.7332
화성시,매향3리입구,Maehyang 3-ri ,233001777,37835.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.052,126.7649
화성시,매향3리회센터,Maehyang 3-ri Raw Fish Center,233001378,37518.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.0552167,126.7574
화성시,매향3리회센터,Maehyang 3-ri Fish Center,233001778,37836.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.05505,126.7572167
화성시,매향4리,Maehyang 4-ri,233000475,36905.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.03945,126.7703
화성시,매향리,Maehyang-ri,233002266,55134.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.0444333,126.7676333
화성시,매향리,Maehyang-ri,233002265,55141.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.0445333,126.7678167
화성시,매향삼거리,Maehyang Samgeori,233001009,36831.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.0403833,126.7516333
화성시,매화리,Maehwa-ri,233000852,37040.0,노변정류장,경기도 화성시,경기도 화성시 서신면,37.1686,126.7036333
화성시,매화리,Maehwa-ri,233000324,37041.0,노변정류장,경기도 화성시,경기도 화성시 서신면,37.1687,126.7036333
화성시,메타폴리스,Metapolis,233002647,37588.0,,경기도 화성시,,37.2029,127.0671167
화성시,메타폴리스,Metapolis ,233001678,37733.0,노변정류장,경기도 화성시,경기도 화성시 반송동,37.2053667,127.0707333
화성시,메타폴리스(중),Metapolis,233001219,36667.0,중앙차로 정류장,경기도 화성시,경기도 화성시 반송동,37.2037,127.0675
화성시,메타폴리스(중),Metapolis,233001218,36666.0,중앙차로 정류장,경기도 화성시,경기도 화성시 반송동,37.2043,127.06745
화성시,메탈산업단지,Metal Industrial Complex,233001768,37818.0,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.0864833,126.9096167
화성시,멱우1리,Myeogu 1-ri,233001352,37527.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.1060667,126.80795
화성시,멱우1리,Myeogu 1-ri,233001351,37607.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.10605,126.8078167
화성시,멱우2리,Myeogu 2-ri,233001081,36819.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.1021,126.8138333
화성시,멱우2리,Myeogu 2-ri,233001078,36820.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.1013833,126.8141333
화성시,멱우2리,Myeogu 2-ri,233001426,36923.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.1020667,126.8137167
화성시,멱우2리부대앞,Myeogu 2-ri Army Unit,233001077,37494.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.0957667,126.8151833
화성시,멱우2리부대앞,Myeogu 2-ri Army Unit,233001074,37495.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.0957667,126.8151
화성시,멱우2리회관앞,Myeogu 2-ri Community Center,233001814,37845.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.1025333,126.8211
화성시,멱우3리,Myeogu 3-ri,233001409,36989.0,,경기도 화성시,,37.0933333,126.8081833
화성시,멱우3리,Myeogu 3-ri,233001502,37394.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.0933667,126.8081333
화성시,명인제약,"Myungin Pharmaceutical Co., Ltd.",233002775,,노변정류장,경기도 화성시,,37.16,126.8668833
화성시,명인제약,"Myungin Pharmaceutical Co., Ltd.",233002774,,노변정류장,경기도 화성시,,37.1599833,126.8667833
화성시,모아.반도아파트,"Moa, Bando Apartment ",233000980,36459.0,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.2020333,127.11445
화성시,모아미래도,Moamiraedo Apartment ,233001985,37953.0,노변정류장,경기도 화성시,경기도 화성시 반송동,37.2003167,127.05925
화성시,모아미래도.KCC스위첸,"Moamiraedo, KCC Switzen Apartment ",233002423,55299.0,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.2038833,127.1148
화성시,모아미래도.KCC스위첸,"Moamiraedo, KCC Switzen Apartment ",233002422,55298.0,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.2034333,127.1172833
화성시,모아미래도.우림필유(중),Moamiraedo Apartment ,233001286,36687.0,중앙차로 정류장,경기도 화성시,경기도 화성시 능동,37.1992333,127.0576167
화성시,모아미래도.우림필유(중),"Moamiraedo, ",233001285,36686.0,중앙차로 정류장,경기도 화성시,경기도 화성시 능동,37.1994833,127.0581833
화성시,모아미래도.자연앤,"Moamiraedo, Jayeon-n Apartment",233001979,37974.0,노변정류장,경기도 화성시,경기도 화성시 능동,37.2075833,127.0521
화성시,모아미래도.자연앤,"Moamiraedo, Jayeon-n Apartment",233001980,37975.0,노변정류장,경기도 화성시,경기도 화성시 능동,37.2075167,127.0523667
화성시,모아미래도아파트,Moamiraedo Apartment ,233001666,37726.0,노변정류장,경기도 화성시,경기도 화성시 능동,37.2086667,127.0512833
화성시,모아미래도아파트,Moamiraedo Apartment ,233001668,37789.0,노변정류장,경기도 화성시,경기도 화성시 능동,37.2069167,127.0586167
화성시,모아미래도아파트,Moamiraedo Apartment ,233001669,37732.0,노변정류장,경기도 화성시,경기도 화성시 능동,37.2070833,127.0587
화성시,모아미래도아파트,Moamiraedo Apartment ,233002185,55144.0,노변정류장,경기도 화성시,경기도 화성시 능동,37.2087167,127.0518
화성시,모아포스코아파트,MoA POSCO Apartment ,233001693,37719.0,노변정류장,경기도 화성시,경기도 화성시 능동,37.2015,127.0577333
화성시,모아포스코아파트,MoA POSCO Apartment ,233001692,37714.0,노변정류장,경기도 화성시,경기도 화성시 능동,37.2016333,127.05795
화성시,목성머리,Mokseongmeori,233000755,37578.0,노변정류장,경기도 화성시,경기도 화성시 서신면,37.1731167,126.6972
화성시,목양교회,Mogyang Church ,233002065,55033.0,노변정류장,경기도 화성시,경기도 화성시 반정동,37.2355667,127.04115
화성시,목조마을,Mokjo Maeul (Mokjo Village),233001368,37522.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.0514,126.7866667
화성시,무봉천,Mubongcheon,233002324,55153.0,노변정류장,경기도 화성시,,37.1933333,126.8465333
화성시,무봉천,Mubongcheon,233002325,55152.0,노변정류장,경기도 화성시,,37.1933,126.8466333
화성시,무송1통마을입구,Musong 1-tong Maeul,233001042,36044.0,노변정류장,경기도 화성시,,37.1877833,126.8449167
화성시,무송1통마을입구,Musong 1-tong Maeul ,233001041,36045.0,노변정류장,경기도 화성시,,37.1880333,126.8452
화성시,무송2통.술현,"Musong 2-tong, Sulhyeon",233001039,36784.0,노변정류장,경기도 화성시,,37.1810167,126.8495
화성시,무송2통.술현,"Musong 2-tong, Sulhyeon",233001038,37501.0,노변정류장,경기도 화성시,,37.1810833,126.8493833
화성시,무송교차로,Musong Junction ,233001040,36046.0,노변정류장,경기도 화성시,,37.1810333,126.84575
화성시,무송교차로,Musong Junction ,233000207,36047.0,노변정류장,경기도 화성시,,37.1818333,126.8448667
화성시,무송그린빌리지,Musong Green Village,233002296,55178.0,노변정류장,경기도 화성시,,37.1844333,126.84525
화성시,무송그린빌리지,Musong Green Village,233002295,55177.0,노변정류장,경기도 화성시,,37.1858167,126.8457833
화성시,문학1리,Munhak 1-ri,233001576,36149.0,노변정류장,경기도 화성시,경기도 화성시 정남면,37.15245,126.96315
화성시,문학1리,Munhak 1-ri,233000612,36739.0,노변정류장,경기도 화성시,경기도 화성시 정남면,37.1527,126.9632333
화성시,문학4리,Munhak 4-ri,233001604,37650.0,노변정류장,경기도 화성시,경기도 화성시 정남면,37.1514333,126.97205
화성시,문학4리(경유),,277101972,,,,,37.15135,126.9752833
화성시,문학4리.마을회관앞,"Munhak 4-ri, Community Center ",233001445,37530.0,노변정류장,경기도 화성시,경기도 화성시 정남면,37.1512667,126.972
화성시,문학리,Munhak-ri,233001221,36790.0,노변정류장,경기도 화성시,경기도 화성시 정남면,37.15615,126.9663833
화성시,문학리,Munhak-ri,233001580,36703.0,노변정류장,경기도 화성시,경기도 화성시 정남면,37.1554333,126.9661167
화성시,문학리,Munhak-ri,233000613,37606.0,노변정류장,경기도 화성시,경기도 화성시 정남면,37.1561,126.9666333
화성시,문학주유소,Munhak Gas Station,233001606,37653.0,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.1437833,126.95955
화성시,문학주유소,Munhak Gas Station ,233001605,37652.0,노변정류장,경기도 화성시,경기도 화성시 정남면,37.1442167,126.9594
화성시,문호1동,Munho 1-dong,233003075,,노변정류장,경기도 화성시,,37.2628167,126.8035333
화성시,문호1동,Munho 1-dong,233003074,,노변정류장,경기도 화성시,,37.2629167,126.8033333
화성시,문호1동.당너머마을,"Munho 1-dong, Dangneomeo Maeul ",233002583,,노변정류장,경기도 화성시,,37.26485,126.8069833
화성시,문호1동.당너머마을,"Munho 1-dong, Dangneomeo Maeul ",233002699,,노변정류장,경기도 화성시,,37.2647667,126.8070833
화성시,문호2동,Munho 2-dong,233002578,,노변정류장,경기도 화성시,,37.2532833,126.798
화성시,문호2동,Munho 2-dong,233002587,,노변정류장,경기도 화성시,,37.2463667,126.8010333
화성시,문호2동,Munho 2-dong,233002586,,노변정류장,경기도 화성시,,37.2533333,126.7982333
화성시,문호2동,Munho 2-dong,233002700,,노변정류장,경기도 화성시,,37.2484667,126.7987667
화성시,문호동,Munho-dong,233002585,,노변정류장,경기도 화성시,,37.2598667,126.80195
화성시,문호동,Munho-dong,233002579,,노변정류장,경기도 화성시,,37.2598167,126.8017333
화성시,문화마을,Munhwa Maeul ,233001121,36813.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.1240833,126.7954833
화성시,문화마을,Munhwa Maeul ,233000414,37449.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.1240333,126.7956667
화성시,미득골마을,Mideukgol Maeul ,233002068,55038.0,노변정류장,경기도 화성시,경기도 화성시 진안동,37.2199833,127.03695
화성시,미득골마을,Mideukgol Maeul ,233001633,55352.0,노변정류장,경기도 화성시,경기도 화성시 진안동,37.2197667,127.0369833
화성시,미즈파크병원,Mizpark Woman Clinic ,233001672,37730.0,노변정류장,경기도 화성시,경기도 화성시 능동,37.20945,127.0602333
화성시,미즈파크병원,Mizpark Woman Clinic ,233001673,37736.0,노변정류장,경기도 화성시,경기도 화성시 능동,37.20965,127.0604833
화성시,밀레니엄자연학교,Millenium Nature School,233002096,37690.0,노변정류장,경기도 화성시,경기도 화성시 정남면,37.1516333,126.97805
화성시,밀레니엄자연학교,Millenium Nature School,233002097,55068.0,노변정류장,경기도 화성시,경기도 화성시 정남면,37.15175,126.9779667
화성시,밀알교회,Milal Church ,233002033,55016.0,노변정류장,경기도 화성시,경기도 화성시 기산동,37.2141667,127.0528
화성시,바다마트,Bada Mart,233001769,37809.0,,경기도 화성시,,37.1355833,126.9109
화성시,바다마트,Bada Mart,233002556,37271.0,노변정류장,경기도 화성시,,37.1355833,126.9110667
화성시,바이오단지입구,,233003099,55426.0,,,,37.17235,126.77375
화성시,박고지,Bakgoji,233000326,37030.0,노변정류장,경기도 화성시,경기도 화성시 서신면,37.1298167,126.6937167
화성시,박고지,Bakgoji,233000884,37029.0,노변정류장,경기도 화성시,경기도 화성시 서신면,37.1298667,126.69345
화성시,반달마을,Bandal Maeul ,233002111,55131.0,노변정류장,경기도 화성시,경기도 화성시 반월동,37.2345833,127.0671
화성시,반달마을,Bandal Maeul ,233002112,55132.0,노변정류장,경기도 화성시,경기도 화성시 반월동,37.2344,127.0670333
화성시,반도.모아아파트,"Bando,MoA Apartment ",233001491,37551.0,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.2019167,127.11415
화성시,반도1차.경남,Bando 1-cha ,233000164,36811.0,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.2031833,127.1106
화성시,반도3.금강,"Bando 3, Geumgang",233000161,36487.0,노변정류장,경기도 화성시,,37.1823333,127.1025833
화성시,반도3.금강,"Bando 3, Geumgang",233000996,36488.0,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.1802,127.1032333
화성시,반도5차,,233001638,55484.0,,,,37.1944667,127.09145
화성시,반도5차,,233001641,55485.0,,,,37.1941667,127.0908
화성시,반도5차,,233001628,55491.0,,,,37.1963667,127.09255
화성시,반도5차,,233001625,37687.0,,,,37.1964333,127.0929167
화성시,반도6차,,233001629,55492.0,,,,37.2037167,127.0926
화성시,반도6차,,233003121,55517.0,,,,37.2045333,127.0909667
화성시,반도6차,,233001631,55493.0,,,,37.2039333,127.09295
화성시,반도6차,,233003120,55516.0,,,,37.2048167,127.0908667
화성시,반도유보라,Bando Ubora,233003049,55412.0,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.1813,127.1051833
화성시,반도유보라,,233003141,55537.0,,,,37.2805,126.8227167
화성시,반도유보라,Bando Ubora,233003048,55411.0,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.1812167,127.10495
화성시,반도유보라.대우푸르지오,"BandoUbora Apartment, Daewoo Prugio Apartment ",233000150,36515.0,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.1987833,127.1152
화성시,반도유보라정문,Bando Ubora Apartment Main Gate,233001162,36448.0,노변정류장,경기도 화성시,경기도 동두천시 탑동동,37.2083,127.1172
화성시,반도유보라정문,Bando Ubora Apartment Back Gate,233001169,36450.0,노변정류장,경기도 화성시,경기도 동두천시 탑동동,37.2084,127.1167833
화성시,반도유보라후문,Bando Ubora Apartment Main Gate,233001306,36482.0,노변정류장,경기도 화성시,경기도 동두천시 탑동동,37.2088167,127.1184
화성시,반도유보라후문,Bando Ubora Apartment Back Gate,233001172,36785.0,노변정류장,경기도 화성시,경기도 동두천시 탑동동,37.2088833,127.1181833
화성시,반석초등학교,Banseok Elementary School ,233001960,37661.0,노변정류장,경기도 화성시,경기도 화성시 반송동,37.1934,127.0774667
화성시,반송고등학교,Bansong High School ,233001961,37669.0,노변정류장,경기도 화성시,경기도 화성시 반송동,37.1932167,127.0773833
화성시,반송초중교,Bansong Elementary & Middle School ,233001845,37888.0,노변정류장,경기도 화성시,경기도 화성시 반송동,37.1901833,127.0697
화성시,반송초중교,Bansong Elementary & Middle School ,233001844,37887.0,노변정류장,경기도 화성시,경기도 화성시 반송동,37.1899333,127.06965
화성시,반월1통.빅마켓앞,"Banwol 1-tong, Big Market",233000102,37592.0,노변정류장,경기도 화성시,경기도 화성시 반월동,37.2291833,127.0650667
화성시,반월1통.빅마켓앞,"Banwol 1-tong, Big Market",233000113,36403.0,노변정류장,경기도 화성시,경기도 화성시 반월동,37.22945,127.0649667
화성시,반월2통,Banwol 2-tong,233001573,37722.0,노변정류장,경기도 화성시,경기도 화성시 능동,37.2211833,127.0599667
화성시,반월3통,Banwol 3-tong,233001451,36389.0,노변정류장,경기도 화성시,경기도 화성시 반월동,37.2194667,127.0573333
